"","region","src","state_cln","confirmed","deaths","recovered","active","pop2019","den2013","reg_den2013","infections_pp100","infections_pp100_den","reg_pop2019"
"1068","esc",2020-06-21,"ms",20641,938,0,19703,2976149,63.7,"105.0",693.547265274689,10.8877121707172,19176181
"1069","esc",2020-06-22,"ms",22329,978,0,21351,2976149,63.7,"105.0",750.264855691029,11.7780982055107,19176181
"1070","esc",2020-06-23,"ms",22898,989,0,21909,2976149,63.7,"105.0",769.383522128764,12.0782342563385,19176181
"1071","esc",2020-06-24,"ms",23424,1011,0,22413,2976149,63.7,"105.0",787.057368431486,12.3556886723938,19176181
"1072","esc",2020-06-25,"ms",24516,1016,0,23500,2976149,63.7,"105.0",823.749079767176,12.9316966996417,19176181
"1073","esc",2020-03-10,"tn",7,0,0,0,6829174,157.5,"105.0",0.102501415251683,0.000650802636518625,19176181
"1074","esc",2020-03-11,"tn",9,0,0,0,6829174,157.5,"105.0",0.131787533895022,0.000836746246952518,19176181
"1075","esc",2020-03-12,"tn",18,0,0,0,6829174,157.5,"105.0",0.263575067790043,0.00167349249390504,19176181
"1076","esc",2020-03-13,"tn",26,0,0,0,6829174,157.5,"105.0",0.380719542363396,0.00241726693564061,19176181
"1077","esc",2020-03-14,"tn",32,0,0,0,6829174,157.5,"105.0",0.46857789829341,0.00297509776694229,19176181
"1078","esc",2020-03-15,"tn",39,0,0,0,6829174,157.5,"105.0",0.571079313545093,0.00362590040346091,19176181
"1079","esc",2020-03-16,"tn",52,0,0,0,6829174,157.5,"105.0",0.761439084726791,0.00483453387128121,19176181
"1080","esc",2020-03-17,"tn",74,0,0,0,6829174,157.5,"105.0",1.08358638980351,0.00687991358605403,19176181
"1081","esc",2020-03-18,"tn",79,0,0,0,6829174,157.5,"105.0",1.15680168641186,0.00734477261213877,19176181
"1082","esc",2020-03-19,"tn",154,0,0,0,6829174,157.5,"105.0",2.25503113553704,0.0143176580034098,19176181
"1083","esc",2020-03-20,"tn",233,0,0,0,6829174,157.5,"105.0",3.41183282194889,0.0216624306155485,19176181
"1084","esc",2020-03-21,"tn",371,1,0,0,6829174,157.5,"105.0",5.43257500833922,0.0344925397354871,19176181
"1085","esc",2020-03-22,"tn",505,2,0,0,6829174,157.5,"105.0",7.39474495744288,0.0469507616345579,19176181
"1086","esc",2020-03-23,"tn",614,2,0,0,6829174,157.5,"105.0",8.9908384235048,0.0570846884032051,19176181
"1087","esc",2020-03-24,"tn",772,2,0,0,6829174,157.5,"105.0",11.3044417963285,0.0717742336274826,19176181
"1088","esc",2020-03-25,"tn",916,3,0,0,6829174,157.5,"105.0",13.4130423386489,0.0851621735787229,19176181
"1089","esc",2020-03-26,"tn",1097,3,0,0,6829174,157.5,"105.0",16.063436075871,0.10199007032299,19176181
"1090","esc",2020-03-27,"tn",1318,6,0,0,6829174,157.5,"105.0",19.2995521859598,0.122536839275935,19176181
"1091","esc",2020-03-28,"tn",1511,7,0,0,6829174,157.5,"105.0",22.125662635042,0.140480397682806,19176181
"1092","esc",2020-03-29,"tn",1720,8,0,0,6829174,157.5,"105.0",25.1860620332708,0.159911504973148,19176181
"1093","esc",2020-03-30,"tn",1917,14,0,0,6829174,157.5,"105.0",28.0707447196396,0.178226950600886,19176181
"1094","esc",2020-03-31,"tn",2391,23,0,0,6829174,157.5,"105.0",35.0115548381107,0.222295586273719,19176181
"1095","esc",2020-04-01,"tn",2933,24,0,0,6829174,157.5,"105.0",42.9480929904554,0.272686304701304,19176181
"1096","esc",2020-04-02,"tn",3013,36,0,0,6829174,157.5,"105.0",44.1195377361889,0.28012404911866,19176181
"1097","esc",2020-04-03,"tn",3067,41,0,0,6829174,157.5,"105.0",44.910262939559,0.285144526600375,19176181
"1098","esc",2020-04-04,"tn",3322,50,0,0,6829174,157.5,"105.0",48.6442430665846,0.308852336930696,19176181
"1099","esc",2020-04-05,"tn",3633,53,0,0,6829174,157.5,"105.0",53.1982345156237,0.337766568353166,19176181
"1100","esc",2020-04-06,"tn",3802,65,0,0,6829174,157.5,"105.0",55.6729115409858,0.35347880343483,19176181
"1101","esc",2020-04-07,"tn",4139,72,0,0,6829174,157.5,"105.0",60.6076225323882,0.384810301792941,19176181
"1102","esc",2020-04-08,"tn",4363,80,0,0,6829174,157.5,"105.0",63.8876678204421,0.405635986161537,19176181
"1103","esc",2020-04-09,"tn",4634,94,0,0,6829174,157.5,"105.0",67.8559368966144,0.43083134537533,19176181
"1104","esc",2020-04-10,"tn",4891,98,0,0,6829174,157.5,"105.0",71.6192031422834,0.454725099316085,19176181
"1105","esc",2020-04-11,"tn",5132,106,0,0,6829174,157.5,"105.0",75.1481804388056,0.477131304373369,19176181
"1106","esc",2020-04-12,"tn",5508,106,0,5402,6829174,157.5,"105.0",80.6539707437532,0.512088703134941,19176181
"1107","esc",2020-04-13,"tn",5610,109,0,5501,6829174,157.5,"105.0",82.1475627945634,0.52157182726707,19176181
